ID_NATIONAL,MONTH,ANDEB,ANFIN,TMM,TNM,TXM,STTM,MQANTA,UMM,UNM,UXM,TSVM,MQANTSV,FXIM,RRTM,QRR,QRR1,QRR2,QRR3,QRR4,QRR5,QRR6,NJPL,NJRR1,MQANRR,EVPTM,INSTM,MQANINS,PSTAM,PMERM,MQANPRS
11413222,01,1961,1990,10.5,5.6,15.8,,,79.3,,,,,,76.8,,,,,,,,,,,63.3,,,,,
11413222,02,1961,1990,10.9,5.8,16.2,,,80.8,,,,,,73.1,,,,,,,,,,,58.2,216.9,,,,
11413222,03,1961,1990,12.4,6.8,17.9,,,77.8,,,,,,58,,,,,,,,,,,73.3,269,,,,
11413222,04,1961,1990,14.6,8.6,20.5,,,76.3,,,,,,41.8,,,,,,,,,,,88.7,,,,,
11413222,05,1961,1990,18.7,11.6,25.9,,,71.5,,,,,,24.9,,,,,,,,,,,126.1,,,,,
11413222,06,1961,1990,23.2,15.8,30.5,,,66.5,,,,,,10.7,,,,,,,,,,,169.7,,,,,
11413222,07,1961,1990,26.3,18.6,33.9,,,61.7,,,,,,3.3,,,,,,,,,,,217.5,,,,,
11413222,08,1961,1990,27.4,19.7,34.7,,,64.7,,,,,,7.1,,,,,,,,,,,203.8,,,,,
11413222,09,1961,1990,24.3,17.8,30.8,,,68,,,,,,34.3,,,,,,,,,,,143.4,,,,,
11413222,10,1961,1990,19.9,14,25.5,,,71.8,,,,,,71.5,,,,,,,,,,,103.3,,,,,
11413222,11,1961,1990,15.3,10,20.4,,,68.5,,,,,,70.6,,,,,,,,,,,87.9,,,,,
11413222,12,1961,1990,12,7.1,16.9,,,78.7,,,,,,76.3,,,,,,,,,,,70.3,,,,,
11414111,01,1961,1990,11.1,6.9,15.3,0.8,2,76,58,94,10.4,9,11,91.9,91.6,9.5,44.6,76.8,104.1,136.4,256.9,14.3,11.3,2,86.8,148.8,,1017.9,1018.5,9
11414111,02,1961,1990,11.4,7,15.8,1.1,2,75,57,94,10.5,9,12,84.8,70.8,1.1,29.8,57.8,81.2,111.7,251.1,13.3,10.3,,78.4,162.4,,1015.9,1016.4,9
11414111,03,1961,1990,12.5,7.7,17.2,0.9,2,74,55,94,11,9,11,58.5,48.6,1.1,29.5,45,55.1,80.4,183.8,12.6,9.6,2,93,213.9,,1015.3,1015.8,9
11414111,04,1961,1990,14.7,9.7,19.6,1,2,73,52,94,12.3,9,11,44.9,38.4,2.9,20.5,33.5,46.1,73,131.6,10.5,6.5,2,108,243,,1013.3,1013.8,9
11414111,05,1961,1990,18.2,12.6,23.7,1,2,72,50,94,15,9,10,27.3,24.5,0,9.3,22.2,31.3,41.2,97.7,6.8,3.9,2,133.3,300.7,,1014.4,1014.8,9
11414111,06,1961,1990,22.1,16.4,27.7,1,2,67,43,91,17.8,9,10,10,4.4,0,0.9,3.9,7.8,17,52.1,3.5,1.6,2,174,330,,1015.2,1015.6,9
11414111,07,1961,1990,25.2,19.1,31.3,1.2,2,65,40,89,20.3,9,10,2.4,0,0,0,0,0.5,1.8,21.5,1.2,0.6,2,220.1,372,,1015.1,1015.5,9
11414111,08,1961,1990,25.9,20.1,31.6,1,2,66,42,91,22,9,10,5.3,1.5,0,0.2,1.3,2.6,10.5,70.5,2.3,1.1,2,204.6,344.1,,1014.7,1015.1,9
11414111,09,1961,1990,23.7,18.3,29,1.1,2,70,47,93,20.6,9,10,31.1,28.9,2.9,10.4,19.1,38.3,58.9,153.9,6.5,4,2,156,261,,1016.3,1016.8,9
11414111,10,1961,1990,19.8,14.8,24.8,1.4,2,73,52,94,17.2,9,10,83.7,69.7,0.1,27.1,55.2,84.9,108.2,202.6,6,7.8,2,124,220.1,,1016.7,1017.1,9
11414111,11,1961,1990,15.3,10.7,19.9,1.1,2,75,56,95,13.3,9,10,84.2,81.2,3.4,55.6,72.9,104.6,130.7,219.8,13.4,9.5,2,90,168,,1017.2,1017.7,9
11414111,12,1961,1990,12.2,8,16.3,1,2,77,60,95,11.4,9,10,101.9,94.6,11.1,60.7,87.7,103.9,148,308,14.8,11.4,2,80.6,145.7,,1018,1018.5,9
11515111,01,1961,1990,11.5,7.2,15.7,0.9,0,76,59,94,10.5,9,12,59.3,55.2,5.1,30.4,41,59.5,83.7,155.7,12.3,8.6,0,71.3,145.7,0,1018.1,1018.5,9
11515111,02,1961,1990,12,7.4,16.5,1.2,0,74,56,93,10.5,9,13,57.2,39.4,1,23.6,39.1,59.8,77.9,188.5,11.8,8.1,0,70,159.6,0,1016,1016.4,9
11515111,03,1961,1990,13.2,8.3,18.1,1.1,0,73,53,93,11.2,9,13,46.7,38.8,18.7,25.8,39.2,45.6,54.2,178.5,10.7,8,0,93,198.4,0,1015.4,1015.7,9
11515111,04,1961,1990,15.6,10.4,20.7,1.1,0,71,49,92,12.3,9,12,37.8,34,0.9,22.3,29.1,41.2,47.9,94,8.8,5.5,0,111,225,0,1013.4,1013.7,9
11515111,05,1961,1990,19.3,13.7,24.9,1.1,0,68,45,91,14.7,9,12,22.6,19.1,0,7.9,14.5,28.5,37.5,66.6,5.4,3.1,0,142.6,282.1,0,1014.4,1014.7,9
11515111,06,1961,1990,23.2,17.3,29,1,0,64,39,88,17.6,9,12,10.4,7.7,0,1,4.4,8.1,13.5,54,3.4,1.7,0,180,309,0,1015.2,1015.4,9
11515111,07,1961,1990,26.3,20,32.6,1.1,0,62,37,87,20.3,9,12,2.3,0.2,0,0,0,0.8,5.2,12.3,1.1,0.6,0,217,356.5,0,1015.1,1015.4,9
11515111,08,1961,1990,26.8,20.8,32.7,1,0,64,39,88,22,9,11,6.7,2.4,0,0,1.1,4.7,12.4,49.2,2,1.3,0,195.3,328.6,0,1014.8,1015,9
11515111,09,1961,1990,24.4,19,29.7,1,0,68,45,91,20.7,9,11,36,25.2,0,4.2,17.9,27.1,50.6,166,6.1,3.5,0,144,258,0,1016.4,1016.6,9
11515111,10,1961,1990,20.4,15.5,25.2,1.5,0,72,51,93,17.4,9,11,66.1,55.4,5.2,25.4,46.7,69.8,108.1,179.6,9.2,6.1,0,108.5,217,0,1016.8,1017.1,9
11515111,11,1961,1990,15.9,11.3,20.5,1.3,0,74,55,93,12.6,9,10,53.7,46.7,1.4,19.2,34.7,47.5,80.2,228.5,10.1,5.9,0,81,174,0,1012.8,1013.5,9
11515111,12,1961,1990,12.5,8.2,16.7,1.2,0,77,59,94,11.3,9,11,63.1,48.4,7.1,24.6,42.4,54.6,96.2,214.1,11.7,8.1,0,71.3,148.8,0,1018.2,1018.5,9
11817211,01,1961,1990,10.6,5.4,15.7,1.1,,76,55,95,9.8,,11,48.5,37.3,,,,,,,10.1,6.9,,65.1,124,,1017.1,1017.9,
11817211,02,1961,1990,11.3,5.3,17.3,0.9,,72,49,95,9.7,,12,37.1,28,,,,,,,10.3,7.6,,72.8,145.6,,1014,1014.8,
11817211,03,1961,1990,12.9,6.8,19,1.2,,70,46,94,10.5,,13,38.2,32.2,,,,,,,8.3,6,,105.4,189.1,,1013.3,1014.2,
11817211,04,1961,1990,15.5,8.3,22.8,1.2,,65,38,93,11.3,,13,34.9,30.2,,,,,,,6.9,5,,123,213,,1009.7,1010.4,
11817211,05,1961,1990,19.8,12.3,27.3,2.1,,62,34,92,13.4,,12,18.7,16.5,,,,,,,6,4,,161.2,241.8,,1010.8,1011.5,
11817211,06,1961,1990,23.8,15.8,31.8,1,,59,29,88,15.6,,12,9.2,1,,,,,,,2.5,1.3,,219,264,,1010.7,1011.4,
11817211,07,1961,1990,27.3,18.7,35.8,1.3,,53,25,81,17.1,,11,12.2,5.1,,,,,,,1.8,1.3,,266.6,313.1,,1011.5,1012,
11817211,08,1961,1990,28,19.8,36.1,1,,55,25,84,18.9,,12,21.7,1.8,,,,,,,1.5,1.4,,251.1,285.2,,1011.1,1011.7,
11817211,09,1961,1990,25.3,18,32.5,1.2,,59,31,86,18.8,,12,25.6,20,,,,,,,4.6,2.9,,198,234,,1012.3,1012.9,
11817211,10,1961,1990,21.7,15.6,27.7,1.6,,67,41,92,16.4,,12,40.2,26.8,,,,,,,7.3,5.1,,133.3,186,,1011.9,1012.6,
11817211,11,1961,1990,15.3,10.1,20.5,0.5,,72,49,94,12.5,,11,42.8,33,,,,,,,8.6,5.4,,90,150,,1013.2,1013.9,
11817211,12,1961,1990,11.9,6.7,17.1,1.3,,75,55,94,10.3,,11,45.9,45.2,,,,,,,11.1,6.4,,77.5,142.6,,1015.3,1016.1,
12827211,01,1961,1990,11.9,8.8,15,1,,76,61,91,10.9,,11,66.7,59.8,,,,,,,13.3,9,,77.5,148.8,,1015.6,1018.2,
12827211,02,1961,1990,12.1,8.9,15.3,0.9,,76,60,91,10.9,,11,56,49.5,,,,,,,12.2,7.9,,72.8,154,,1013.5,1016.2,
12827211,03,1961,1990,13,9.6,16.3,0.9,,76,60,92,11.6,,11,48,42.2,,,,,,,10.9,7.5,,80.6,207.7,,1013,1015.6,
12827211,04,1961,1990,14.9,11.3,18.3,0.7,,75,58,92,12.7,,11,29.2,31,,,,,,,8.9,5.5,,87,231,,1011.2,1013.7,
12827211,05,1961,1990,18.1,14.4,21.7,0.8,,75,56,93,15.6,,11,17.3,17,,,,,,,5.1,2.9,,99.2,266.6,,1012.3,1014.6,
12827211,06,1961,1990,21.8,17.9,25.7,0.7,,72,52,92,19.1,,10,6.2,1.9,,,,,,,2.4,1.4,,123,306,,1013,1015.1,
12827211,07,1961,1990,24.7,20.6,28.8,1.1,,71,51,91,22.4,,10,3.2,0,,,,,,,1,0.5,,148.8,337.9,,1013,1015,
12827211,08,1961,1990,25.6,21.7,29.4,0.8,,73,54,92,24.1,,10,7,2.6,,,,,,,2,1,,133.3,316.2,,1012.7,1014.7,
12827211,09,1961,1990,23.8,20.2,27.3,1,,74,57,91,22.1,,9,34.5,30.8,,,,,,,6.2,4.1,,117,255,,1014.2,1016.2,
12827211,10,1961,1990,20.3,17,23.5,1.4,,75,60,91,18.3,,9,77.9,72,,,,,,,9.6,6.5,,99.2,210.8,,1014.5,1016.7,
12827211,11,1961,1990,16.2,12.9,19.4,1.1,,75,59,91,14,,10,65.3,61.9,,,,,,,12,7.6,,81,156,,1014.8,1017.3,
12827211,12,1961,1990,13.2,10,16.3,1.1,,76,61,91,11.7,,11,70,74.6,,,,,,,12.8,8.8,,77.5,148.8,,1015.5,1018.1,
12827532,01,1961,1990,12.5,9.4,15.5,1,,,,,,,,96.4,,,,,,,,,8.9,,45.1,,,,,
12827532,02,1961,1990,12.6,9.4,15.9,1.2,,,,,,,,47,,,,,,,,,7.1,,46.9,,,,,
12827532,03,1961,1990,14,10.7,17.3,0.9,,,,,,,,54.8,,,,,,,,,5.6,,57.3,,,,,
12827532,04,1961,1990,15.2,11.8,18.6,0.8,,,,,,,,35,,,,,,,,,6.2,,58.6,,,,,
12827532,05,1961,1990,19,15.3,22.7,1.1,,,,,,,,24.4,,,,,,,,,2.5,,64,,,,,
12827532,06,1961,1990,22.4,18.9,25.9,0.9,,,,,,,,6.2,,,,,,,,,0.8,,70.6,,,,,
12827532,07,1961,1990,25.1,21.5,28.9,0.6,,,,,,,,2,,,,,,,,,0.4,,81.4,,,,,
12827532,08,1961,1990,26.9,22.9,30.9,0.7,,,,,,,,2.3,,,,,,,,,1,,85,,,,,
12827532,09,1961,1990,24.8,21.3,28.3,0.8,,,,,,,,42.4,,,,,,,,,4.6,,74.1,,,,,
12827532,10,1961,1990,21.6,18.4,24.9,1,,,,,,,,52.7,,,,,,,,,7,,55.1,,,,,
12827532,11,1961,1990,17.1,14.1,20.3,0.9,,,,,,,,90.2,,,,,,,,,8.6,,58.9,,,,,
12827532,12,1961,1990,13.5,10.4,16.6,1.1,,,,,,,,94.2,,,,,,,,,9.6,,50.8,,,,,
12828111,01,1961,1990,12.1,8.4,15.8,1,,76,59,91,11.2,,12,59.2,38,,,,,,,10.4,6.4,,80.6,133.3,,1020.2,1020.7,
12828111,02,1961,1990,12.6,8.9,16.4,1,,73,56,90,11,,12,34,19.7,,,,,,,8.5,4.5,,86.8,154,,1018.9,1019.3,
12828111,03,1961,1990,13.6,9.9,17.2,0.9,,73,57,90,12,,13,37.6,25.5,,,,,,,9.5,5.9,,96.1,195.3,,1017,1017.5,
12828111,04,1961,1990,15.7,12,19.4,0.8,,74,57,91,13.5,,12,27.3,21.8,,,,,,,7.5,4.8,,99,225,,1014.3,1014.7,
12828111,05,1961,1990,18.8,15.2,22.4,1,,74,58,90,16.8,,11,15.8,16.6,,,,,,,5.6,3.1,,105.4,251.1,,1014.8,1015.1,
12828111,06,1961,1990,22.8,18.7,26.8,0.9,,70,52,88,19.8,,11,8.3,2.8,,,,,,,3.5,1.5,,138,291,,1015.7,1016,
12828111,07,1961,1990,26,21.6,30.4,0.8,,69,51,86,23.8,,10,5.2,0.3,,,,,,,1.1,0.6,,164.3,337.9,,1015.4,1015.7,
12828111,08,1961,1990,26.7,22.6,30.6,0.7,,70,54,87,26,,10,10.4,0.8,,,,,,,2.2,1.1,,161.2,303.8,,1015,1015.4,
12828111,09,1961,1990,24.8,20.9,28.7,0.9,,72,55,89,23.6,,10,28.8,20.8,,,,,,,6.5,3.5,,132,231,,1015.7,1016.1,
12828111,10,1961,1990,21.5,18.1,24.9,1.1,,76,61,91,20.1,,11,47.7,48.2,,,,,,,8,5.1,,114.7,189.1,,1017.1,1017.5,
12828111,11,1961,1990,16.8,13.3,20.4,0.7,,75,60,90,15,,11,45.1,41.4,,,,,,,9.5,6,,102,129,,1016.7,1017.1,
12828111,12,1961,1990,13.5,9.9,17,1.2,,75,60,91,12.2,,11,49.7,51.3,,,,,,,10.7,6.5,,93,139.5,,1018.5,1018.9,
12828231,01,1961,1990,11.1,6.4,15.8,1.5,,,,,,,,56.8,,,,,,,,,5.8,,49.9,,,,,
12828231,02,1961,1990,11.9,7.2,16.6,1.6,,,,,,,,47.6,,,,,,,,,4.1,,53.5,,,,,
12828231,03,1961,1990,14,9.1,18.9,1.2,,,,,,,,48,,,,,,,,,5,,68.2,,,,,
12828231,04,1961,1990,15.2,9.8,20.5,1.2,,,,,,,,32.2,,,,,,,,,4.9,,73.3,,,,,
12828231,05,1961,1990,18,11.8,24.4,1.5,,,,,,,,21.7,,,,,,,,,2.8,,88,,,,,
12828231,06,1961,1990,23.2,17.5,28.8,1.2,,,,,,,,9.9,,,,,,,,,2.6,,108.1,,,,,
12828231,07,1961,1990,25.2,19.2,31.2,0.9,,,,,,,,3.6,,,,,,,,,0.6,,126,,,,,
12828231,08,1961,1990,26.9,21.3,32.5,1.1,,,,,,,,9,,,,,,,,,1.8,,118.5,,,,,
12828231,09,1961,1990,25,20.4,29.7,1.2,,,,,,,,41.4,,,,,,,,,4.4,,84,,,,,
12828231,10,1961,1990,21.5,16.8,26.2,1.3,,,,,,,,67.7,,,,,,,,,5,,69.7,,,,,
12828231,11,1961,1990,16.6,11.6,21.5,0.9,,,,,,,,52.4,,,,,,,,,4.5,,60.9,,,,,
12828231,12,1961,1990,12,6.7,17.3,1.4,,,,,,,,54.5,,,,,,,,,6.6,,61.6,,,,,
12828631,01,1961,1990,12,9.2,15.1,1.4,,73,,,,,,77.7,,,,,,,,,9.4,,55.4,,,,,
12828631,02,1961,1990,12.5,9.3,15.8,1.3,,71.5,,,,,,36,,,,,,,,,8.6,,55.8,,,,,
12828631,03,1961,1990,13.8,10,17.6,1.7,,69.3,,,,,,57.6,,,,,,,,,7.4,,63.2,,,,,
12828631,04,1961,1990,15.7,11.9,19.5,1.6,,67,,,,,,38.3,,,,,,,,,6,,84.7,,,,,
12828631,05,1961,1990,19.4,15.1,23.8,1.5,,62.6,,,,,,20.8,,,,,,,,,3,,115.5,,,,,
12828631,06,1961,1990,23.6,18.9,28.3,1,,64.8,,,,,,4.2,,,,,,,,,1.5,,105.3,,,,,
12828631,07,1961,1990,26.6,21.6,31.5,1.3,,59.5,,,,,,2.1,,,,,,,,,0.6,,159.1,,,,,
12828631,08,1961,1990,27.5,22.7,32.3,1.7,,58.3,,,,,,4.9,,,,,,,,,1.2,,179.8,,,,,
12828631,09,1961,1990,24.8,20.7,28.7,1.5,,66.3,,,,,,42.6,,,,,,,,,4,,131.7,,,,,
12828631,10,1961,1990,21.1,17.6,24.5,1.5,,69.8,,,,,,65.9,,,,,,,,,6.2,,85.1,,,,,
12828631,11,1961,1990,17,14,20,1.1,,66.2,,,,,,79.8,,,,,,,,,7.2,,72.8,,,,,
12828631,12,1961,1990,13.7,10.6,16.5,1.4,,71.5,,,,,,76.9,,,,,,,,,7.6,,68.5,,,,,
12929111,01,1961,1990,10,4.9,15,1.1,,75,56,94,9.9,,,58.4,37.3,,,,,,,11.2,7.2,,59.5,154.4,,1002.4,1016.9,
12929111,02,1961,1990,10.3,5,15.7,1.3,,75,56,93,9.7,,,56.5,27.6,,,,,,,11.2,7.3,,61.6,138.3,,1002.7,1017.1,
12929111,03,1961,1990,12.8,7,18.7,1.2,,71.8,50.8,92.8,10.4,,,58.1,43.9,,,,,,,10.7,6.7,,87.7,180.4,,999.9,1013.5,
12929111,04,1961,1990,14.5,8.1,20.9,1.2,,66.9,43,90.8,11.1,,,40.7,34.5,,,,,,,8.8,5.6,,113.4,229.8,,997,1009.8,
12929111,05,1961,1990,19.1,12,26.3,1.6,,62.9,36.8,89,13.6,,,24.4,22.1,,,,,,,6,3.9,,173.9,283.9,,998,1009.5,
12929111,06,1961,1990,23.6,15.9,31.3,1.3,,56.4,30,82.8,15.2,,,11.3,6.3,,,,,,,3.4,1.9,,238.9,302.2,,999.1,1009.6,
12929111,07,1961,1990,26.5,18.3,34.6,1.1,,50.8,26,75.5,15.2,,,5,0,,,,,,,0.9,0.5,,275.4,343.6,,998.7,1008.7,
12929111,08,1961,1990,27.6,19.4,35.8,1.4,,53.4,26.3,80.5,,,,12.6,3.8,,,,,,,2.4,1.6,,258.4,339.8,,998.9,1008.7,
12929111,09,1961,1990,25.3,18.9,31.7,1.3,,62.8,38,87.5,19,,,29.6,34.2,,,,,,,6.9,4.1,,162.9,246.6,,998.7,1009.2,
12929111,10,1961,1990,21,15.3,26.8,1.6,,67.6,43.3,92,15.6,,,71.3,40.1,,,,,,,9.1,5.8,,125.3,193.6,,999.6,1011.1,
12929111,11,1961,1990,15.2,9.9,20.5,1.1,,70.8,49.8,91.8,12.2,,,50,43.9,,,,,,,10,5.6,,83.9,176.1,,1000.2,1013,
12929111,12,1961,1990,10.5,5.8,15.4,1.4,,72.7,54.3,91,10.3,,,54.3,40.2,,,,,,,10.7,6.5,,70.6,145.3,,1000.9,1014.9,
22323111,01,1961,1990,9.9,5,14.8,1,,76,56,96,9.6,,9,85.3,83.5,,,,,,,12.2,10.2,,62,117.8,,1003,1018.2,
22323111,02,1961,1990,10.5,4.5,16.4,1.2,,73,51,95,9.3,,9,77.1,58.3,,,,,,,12.4,10.2,,70,134.4,,1001.9,1016.8,
22323111,03,1961,1990,11.9,6.1,17.6,1.2,,71,48,94,10.7,,11,64.1,52.1,,,,,,,10.2,8.4,,102.3,176.7,,1000.4,1014.5,
22323111,04,1961,1990,14.9,7.7,22.1,1.2,,67,40,94,11.7,,10,50.7,38.9,,,,,,,9.1,7.4,,126,204,,996.8,1010,
22323111,05,1961,1990,19.1,11.5,26.7,1.8,,65,36,94,15.9,,10,28.7,25.6,,,,,,,6.1,4.5,,170.5,229.4,,997.8,1009.6,
22323111,06,1961,1990,23.2,14.9,31.4,1.4,,61,30,91,16.1,,10,17.8,11.2,,,,,,,3.7,2.8,,231,249,,998.4,1009.2,
22323111,07,1961,1990,27,18.4,35.4,1.3,,55,25,85,15.9,,10,4.6,0,,,,,,,1,0.6,,319.3,291.4,,998.4,1008.6,
22323111,08,1961,1990,27.8,19.5,36.1,1.4,,53,25,82,16.9,,10,6,3.7,,,,,,,2.3,1.7,,313.1,279,,998.1,1008,
22323111,09,1961,1990,24.8,17.3,32.3,1.5,,57,28,84,17.3,,10,37,31.1,,,,,,,6.3,4.3,,237,210,,998.8,1009.4,
22323111,10,1961,1990,20.9,14.3,27.5,1.6,,65,38,92,14.9,,9,65.8,58.3,,,,,,,8.5,6.7,,155,170.5,,999.6,1011.3,
22323111,11,1961,1990,14.6,9.2,19.9,1.3,,70,46,94,11.9,,8,63.8,52.8,,,,,,,11.4,8.4,,93,129,,1000.3,1013.6,
22323111,12,1961,1990,10.9,6,15.7,1.1,,77,58,96,10.2,,8,72.6,60.7,,,,,,,11.8,9.3,,62,111.6,,1001.6,1016.2,
22323731,01,1961,1990,9.1,4.6,13.6,1.2,,78.3,,,,,,77.7,,,,,,,,,9.6,,53.7,,,,,
22323731,02,1961,1990,9.7,4.7,14.7,1.3,,77,,,,,,68.9,,,,,,,,,9.3,,55.4,,,,,
22323731,03,1961,1990,11.2,5.7,16.8,1.3,,77.2,,,,,,69.7,,,,,,,,,8.3,,69.4,,,,,
22323731,04,1961,1990,13.2,7.1,19.3,1.3,,73.7,,,,,,51.9,,,,,,,,,7.3,,78.7,,,,,
22323731,05,1961,1990,17.8,10.5,25.1,1.9,,72.3,,,,,,30.7,,,,,,,,,4.6,,123.3,,,,,
22323731,06,1961,1990,22.5,14.7,30.4,1.4,,58.4,,,,,,19.2,,,,,,,,,2.7,,167.9,,,,,
22323731,07,1961,1990,25.7,17.3,34,1.4,,57.5,,,,,,7.7,,,,,,,,,0.8,,208.3,,,,,
22323731,08,1961,1990,26.2,18.3,34.1,1.5,,53.1,,,,,,11.1,,,,,,,,,1.9,,201.2,,,,,
22323731,09,1961,1990,23,16.2,29.7,1.3,,64.9,,,,,,33.5,,,,,,,,,4.4,,131.5,,,,,
22323731,10,1961,1990,18.1,12.4,23.9,1.6,,70,,,,,,58.4,,,,,,,,,6.3,,96.6,,,,,
22323731,11,1961,1990,13.5,8.4,18.6,1.2,,71,,,,,,51.9,,,,,,,,,7.2,,69.3,,,,,
22323731,12,1961,1990,10.3,5.8,14.8,1.4,,76.2,,,,,,72.2,,,,,,,,,8.1,,59.8,,,,,
22323831,01,1961,1990,12.3,8.2,16.4,1.7,,,,,,,,134.9,,,,,,,,,11.6,,56.6,,,,,
22323831,02,1961,1990,12.6,8.7,16.6,1.1,,,,,,,,94,,,,,,,,,10.7,,52.3,,,,,
22323831,03,1961,1990,13.4,8.7,18.1,1.1,,,,,,,,87.3,,,,,,,,,9.2,,70.7,,,,,
22323831,04,1961,1990,15.9,11.5,20.3,0.7,,,,,,,,84.7,,,,,,,,,8.5,,81.4,,,,,
22323831,05,1961,1990,22.2,16.9,27.7,1.4,,,,,,,,37.5,,,,,,,,,5,,125.9,,,,,
22323831,06,1961,1990,24.7,19.3,30.1,1,,,,,,,,14.7,,,,,,,,,3.1,,138.6,,,,,
22323831,07,1961,1990,27.5,21.1,33.9,0.8,,,,,,,,4.3,,,,,,,,,0.7,,185.4,,,,,
22323831,08,1961,1990,28.5,22.3,34.9,1.9,,,,,,,,7.3,,,,,,,,,2.8,,173.9,,,,,
22323831,09,1961,1990,24.8,20,29.7,1.7,,,,,,,,32.3,,,,,,,,,7.3,,119.2,,,,,
22323831,10,1961,1990,20.4,15.7,25.2,1.5,,,,,,,,105.9,,,,,,,,,8,,79.3,,,,,
22323831,11,1961,1990,16.6,12.4,20.8,1.2,,,,,,,,163.1,,,,,,,,,12.9,,68.5,,,,,
22323831,12,1961,1990,13.3,9.1,17.5,0.9,,,,,,,,155.6,,,,,,,,,13.4,,57.8,,,,,
22525111,01,1961,1990,9.9,5,15.2,1,0,77,58,96,9.5,9,9,58.5,56.6,6,28.6,43.3,66.1,85,135.7,12.2,8.7,0,55.8,142.6,0,1002.6,1016.1,9
22525111,02,1961,1990,10.5,5,16.4,1.3,0,75,54,96,9.7,9,10,51.3,44,3.9,22.6,41,54.8,76.8,133.2,12.1,7.8,0,58.8,154,0,1000.3,1013.6,9
22525111,03,1961,1990,11.8,5.9,18.3,1.1,0,74,52,96,10.4,9,10,52.4,47.3,20.1,32.9,39.9,47.9,60.8,185.8,11.4,8.2,0,77.5,192.2,0,999.5,1012.2,9
22525111,04,1961,1990,14.6,7.7,21.6,1.1,0,72,48,96,11.7,9,10,41.9,36.7,3.3,21.7,31,43.2,54,91.6,10,6.3,0,96,219,0,997.5,1009.4,9
22525111,05,1961,1990,19.1,11.2,27.1,1.3,0,66,40,92,13.8,9,11,29.4,28.6,1,7.9,15.3,30.8,48.8,82,7.4,4.1,0,148.8,272.8,0,998.1,1008.8,9
22525111,06,1961,1990,23.7,15.4,32.1,1.1,0,59,33,85,16.2,9,11,18.8,12.3,0,2.4,9.4,18.4,25.6,62.8,4.4,2.5,0,210,306,0,999.2,1008.9,9
22525111,07,1961,1990,27,18.1,36.1,1.3,0,52,28,77,17.4,9,11,3.9,0.5,0,0,0.2,0.8,4.6,28.1,1.4,0.9,0,279,347.2,0,999.4,1008.5,9
22525111,08,1961,1990,27.1,18.8,35.9,1.1,0,54,29,78,18.2,9,11,14.9,6.7,0,0.7,4.4,7.8,24.3,87.1,3.1,1.9,0,260.4,316.2,0,999,1008.1,9
22525111,09,1961,1990,24.2,16.7,31.8,1.2,0,61,36,86,17.7,9,10,32.1,24.4,0.8,6,19,24.1,44.8,110.8,6.7,3.8,0,177,258,0,100.6,1010.3,9
22525111,10,1961,1990,19.4,12.7,26.1,1.4,0,69,45,92,15.1,9,9,45.2,44.8,3.2,12,25.3,47.6,66.6,194.2,8.8,5.6,0,117.8,207.7,0,1001.2,1011.9,9
22525111,11,1961,1990,14.4,8.5,20.4,1.2,0,75,54,95,12.1,9,8,42.1,39.7,3.6,10.9,28.7,39.7,64.6,132.7,10.1,5.7,0,75,168,0,1001.8,1013.9,9
22525111,12,1961,1990,11,5.8,16.2,1.2,0,78,59,96,10.2,9,9,55.8,51.2,6.9,20.9,30.6,58.3,89.1,152.2,11.1,8,0,55.8,148.8,0,1002.6,1015.7,9
22525211,01,1961,1990,11.9,8.1,15.6,1.2,,72,54,89,10.6,,11,140.7,143.1,,,,,,,14.9,11.9,,108.5,120.9,,1014.7,1020.7,
22525211,02,1961,1990,12.1,8.1,16.1,1.2,,73,54,91,10.7,,11,118.3,114.5,,,,,,,13.4,10.6,,92.4,134.4,,1013.7,1019.7,
22525211,03,1961,1990,12.9,8.6,17.2,1.1,,73,55,91,11.3,,11,97.3,83.3,,,,,,,12.6,9.8,,102.3,179.8,,1012,1017.7,
22525211,04,1961,1990,15,10.4,19.6,1,,72,53,91,12.5,,11,68.8,60.8,,,,,,,11,8.8,,111,210,,1008.4,1013.8,
22525211,05,1961,1990,18.1,13.3,22.9,1.6,,72,54,91,15.5,,9,35.9,36.9,,,,,,,7.5,5.3,,111.6,241.8,,1009.3,1014.3,
22525211,06,1961,1990,21.6,16.3,26.7,1.5,,70,51,89,18.6,,9,12.3,4.9,,,,,,,3.7,2.1,,138,282,,1010,1014.6,
22525211,07,1961,1990,24.8,19.3,30.2,1.6,,65,46,85,20.7,,9,4.2,0.3,,,,,,,1.7,0.7,,182.9,316.2,,1009.6,1014,
22525211,08,1961,1990,25,19.7,30.3,1.6,,68,49,88,22.6,,9,11.2,2.4,,,,,,,2.9,1.7,,158.1,297.6,,1009.1,1013.3,
22525211,09,1961,1990,23.3,18.3,28.3,1.5,,70,50,89,20.3,,8,50.4,48.5,,,,,,,7,5.1,,138,240,,1009.6,1014.1,
22525211,10,1961,1990,20.2,15.5,24.9,1.6,,71,52,90,17.2,,9,117.1,105.1,,,,,,,11.4,8.5,,127.1,201.5,,1010.4,1015.3,
22525211,11,1961,1990,15.6,11.4,19.7,1.1,,75,57,92,13.4,,10,135.4,140.3,,,,,,,14.2,11.5,,99,126,,1011.1,1016.4,
